filename,segment_start_ms,segment_end_ms,duration_ms,label,channel
11a72914-ebfa-4115-bd23-0b968a88c837.mp3,29506,31486,1980,noise
11a72914-ebfa-4115-bd23-0b968a88c837.mp3,33410,33758,348,not_noise
11a72914-ebfa-4115-bd23-0b968a88c837.mp3,44322,45662,1340,not_noise
11a72914-ebfa-4115-bd23-0b968a88c837.mp3,56866,58654,1788,not_noise
11a72914-ebfa-4115-bd23-0b968a88c837.mp3,73570,75070,1500,not_noise
11a72914-ebfa-4115-bd23-0b968a88c837.mp3,90754,91550,796,noise
11a72914-ebfa-4115-bd23-0b968a88c837.mp3,93186,93566,380,not_noise
11a72914-ebfa-4115-bd23-0b968a88c837.mp3,98242,100350,2108,not_noise
1a502f6e-683c-4206-be9a-67eb89090680.mp3,4962,6878,1916,not_noise
1a502f6e-683c-4206-be9a-67eb89090680.mp3,14626,17182,2556,not_noise
1a502f6e-683c-4206-be9a-67eb89090680.mp3,31746,32254,508,not_noise
1a502f6e-683c-4206-be9a-67eb89090680.mp3,32738,34046,1308,not_noise
1a502f6e-683c-4206-be9a-67eb89090680.mp3,62530,62846,316,noise
1a502f6e-683c-4206-be9a-67eb89090680.mp3,63074,64350,1276,not_noise
1a502f6e-683c-4206-be9a-67eb89090680.mp3,69826,71070,1244,not_noise
1a502f6e-683c-4206-be9a-67eb89090680.mp3,74018,75390,1372,not_noise
1a7436c2-e349-4bae-a726-e52b92493b68.mp3,834,1150,316,not_noise
1a7436c2-e349-4bae-a726-e52b92493b68.mp3,3778,4350,572,not_noise
1a7436c2-e349-4bae-a726-e52b92493b68.mp3,4578,5022,444,not_noise
1a7436c2-e349-4bae-a726-e52b92493b68.mp3,10338,12318,1980,not_noise
1a7436c2-e349-4bae-a726-e52b92493b68.mp3,18594,19198,604,not_noise
1a7436c2-e349-4bae-a726-e52b92493b68.mp3,23586,24350,764,not_noise
1a7436c2-e349-4bae-a726-e52b92493b68.mp3,35106,36798,1692,not_noise
1a7436c2-e349-4bae-a726-e52b92493b68.mp3,45282,46334,1052,not_noise
1a7436c2-e349-4bae-a726-e52b92493b68.mp3,52706,55006,2300,not_noise
1a7436c2-e349-4bae-a726-e52b92493b68.mp3,67714,69726,2012,not_noise
1a7436c2-e349-4bae-a726-e52b92493b68.mp3,81954,82814,860,not_noise
1a7436c2-e349-4bae-a726-e52b92493b68.mp3,86722,89246,2524,not_noise
1a7436c2-e349-4bae-a726-e52b92493b68.mp3,106274,108286,2012,not_noise
1a7436c2-e349-4bae-a726-e52b92493b68.mp3,119746,120670,924,not_noise
1b7345ce-7d4d-4719-8260-5f2c0ff4618b.mp3,5474,7934,2460,not_noise
1b7345ce-7d4d-4719-8260-5f2c0ff4618b.mp3,16962,18142,1180,not_noise
1b7345ce-7d4d-4719-8260-5f2c0ff4618b.mp3,26530,27422,892,not_noise
1b7345ce-7d4d-4719-8260-5f2c0ff4618b.mp3,35138,37406,2268,not_noise
1b7345ce-7d4d-4719-8260-5f2c0ff4618b.mp3,48066,48830,764,not_noise
1b7345ce-7d4d-4719-8260-5f2c0ff4618b.mp3,60642,61726,1084,not_noise
1b7345ce-7d4d-4719-8260-5f2c0ff4618b.mp3,61922,63550,1628,not_noise
1b7345ce-7d4d-4719-8260-5f2c0ff4618b.mp3,76546,77406,860,not_noise
1b7345ce-7d4d-4719-8260-5f2c0ff4618b.mp3,77570,78686,1116,not_noise
1b7345ce-7d4d-4719-8260-5f2c0ff4618b.mp3,94818,95230,412,not_noise
1b7345ce-7d4d-4719-8260-5f2c0ff4618b.mp3,109986,113502,3516,not_noise
1b7345ce-7d4d-4719-8260-5f2c0ff4618b.mp3,121378,124894,3516,not_noise
1b7345ce-7d4d-4719-8260-5f2c0ff4618b.mp3,154338,156734,2396,not_noise
1b7345ce-7d4d-4719-8260-5f2c0ff4618b.mp3,164450,164990,540,not_noise
1ca632aa-ae0f-49ad-9399-975dff110e30.mp3,898,1310,412,not_noise
1ca632aa-ae0f-49ad-9399-975dff110e30.mp3,4226,4862,636,not_noise
1ca632aa-ae0f-49ad-9399-975dff110e30.mp3,17154,18494,1340,not_noise
1ca632aa-ae0f-49ad-9399-975dff110e30.mp3,35810,36350,540,not_noise
1ca632aa-ae0f-49ad-9399-975dff110e30.mp3,40706,41950,1244,not_noise
1ca632aa-ae0f-49ad-9399-975dff110e30.mp3,49922,50750,828,not_noise
1ca632aa-ae0f-49ad-9399-975dff110e30.mp3,128226,130206,1980,not_noise
1ca632aa-ae0f-49ad-9399-975dff110e30.mp3,146242,147390,1148,not_noise
1ca632aa-ae0f-49ad-9399-975dff110e30.mp3,156642,157438,796,not_noise
1e0515b4-6a21-4e38-9620-ee97b8fd7a63.mp3,4610,5758,1148,not_noise
1e0515b4-6a21-4e38-9620-ee97b8fd7a63.mp3,21090,22398,1308,not_noise
1e0515b4-6a21-4e38-9620-ee97b8fd7a63.mp3,36162,36638,476,not_noise
1e0515b4-6a21-4e38-9620-ee97b8fd7a63.mp3,37058,38366,1308,not_noise
1e0515b4-6a21-4e38-9620-ee97b8fd7a63.mp3,44034,45790,1756,not_noise
1e0515b4-6a21-4e38-9620-ee97b8fd7a63.mp3,57058,57502,444,not_noise
1e0515b4-6a21-4e38-9620-ee97b8fd7a63.mp3,67746,68254,508,not_noise
1e0515b4-6a21-4e38-9620-ee97b8fd7a63.mp3,82018,83870,1852,not_noise
1fc19358-b900-421a-8e20-8c79fa353abe.mp3,1186,1598,412,not_noise
1fc19358-b900-421a-8e20-8c79fa353abe.mp3,4578,5822,1244,not_noise
1fc19358-b900-421a-8e20-8c79fa353abe.mp3,13250,14142,892,not_noise
1fc19358-b900-421a-8e20-8c79fa353abe.mp3,24162,25054,892,not_noise
25080293-bcb7-4015-b58d-24bcebd30cfb.mp3,3586,3934,348,not_noise
25080293-bcb7-4015-b58d-24bcebd30cfb.mp3,4098,4542,444,not_noise
25080293-bcb7-4015-b58d-24bcebd30cfb.mp3,30882,34494,3612,not_noise
25080293-bcb7-4015-b58d-24bcebd30cfb.mp3,36194,37022,828,not_noise
25080293-bcb7-4015-b58d-24bcebd30cfb.mp3,40162,43902,3740,not_noise
25080293-bcb7-4015-b58d-24bcebd30cfb.mp3,44802,46686,1884,not_noise
25080293-bcb7-4015-b58d-24bcebd30cfb.mp3,51234,51902,668,not_noise
25080293-bcb7-4015-b58d-24bcebd30cfb.mp3,61474,66526,5052,not_noise
25080293-bcb7-4015-b58d-24bcebd30cfb.mp3,66914,68030,1116,not_noise
25080293-bcb7-4015-b58d-24bcebd30cfb.mp3,78466,79038,572,not_noise
25080293-bcb7-4015-b58d-24bcebd30cfb.mp3,79202,80286,1084,not_noise
25080293-bcb7-4015-b58d-24bcebd30cfb.mp3,89762,90910,1148,not_noise
2695480e-30b8-4078-b5fd-d809bf0b0537.mp3,994,1470,476,not_noise
2695480e-30b8-4078-b5fd-d809bf0b0537.mp3,3970,4894,924,not_noise
2695480e-30b8-4078-b5fd-d809bf0b0537.mp3,23426,24478,1052,not_noise
2695480e-30b8-4078-b5fd-d809bf0b0537.mp3,25058,25662,604,not_noise
2695480e-30b8-4078-b5fd-d809bf0b0537.mp3,34722,36862,2140,not_noise
2695480e-30b8-4078-b5fd-d809bf0b0537.mp3,36962,38718,1756,not_noise
2695480e-30b8-4078-b5fd-d809bf0b0537.mp3,40194,40670,476,noise
2695480e-30b8-4078-b5fd-d809bf0b0537.mp3,64258,65982,1724,not_noise
2695480e-30b8-4078-b5fd-d809bf0b0537.mp3,75426,77918,2492,not_noise
2695480e-30b8-4078-b5fd-d809bf0b0537.mp3,93666,94078,412,not_noise
2695480e-30b8-4078-b5fd-d809bf0b0537.mp3,94594,95710,1116,noise
2695480e-30b8-4078-b5fd-d809bf0b0537.mp3,109378,110334,956,noise
2695480e-30b8-4078-b5fd-d809bf0b0537.mp3,123490,125118,1628,not_noise
2695480e-30b8-4078-b5fd-d809bf0b0537.mp3,135490,136862,1372,not_noise
2695480e-30b8-4078-b5fd-d809bf0b0537.mp3,145538,146078,540,not_noise
2b62e111-05cf-452b-903c-8b8dbdb9011a.mp3,4706,7262,2556,not_noise
2b62e111-05cf-452b-903c-8b8dbdb9011a.mp3,13730,14206,476,not_noise
2b62e111-05cf-452b-903c-8b8dbdb9011a.mp3,24066,26206,2140,not_noise
2b62e111-05cf-452b-903c-8b8dbdb9011a.mp3,32514,32894,380,not_noise
2b62e111-05cf-452b-903c-8b8dbdb9011a.mp3,57538,58558,1020,not_noise
2b62e111-05cf-452b-903c-8b8dbdb9011a.mp3,69442,70910,1468,not_noise
2b62e111-05cf-452b-903c-8b8dbdb9011a.mp3,88386,90846,2460,not_noise
2b62e111-05cf-452b-903c-8b8dbdb9011a.mp3,93730,95550,1820,not_noise
2b62e111-05cf-452b-903c-8b8dbdb9011a.mp3,95938,97502,1564,not_noise
2b62e111-05cf-452b-903c-8b8dbdb9011a.mp3,102914,105950,3036,not_noise
2c20b7b6-2f86-42a4-a3ed-be42d05d2a20.mp3,4674,5470,796,not_noise
2c20b7b6-2f86-42a4-a3ed-be42d05d2a20.mp3,21858,22622,764,not_noise
2c20b7b6-2f86-42a4-a3ed-be42d05d2a20.mp3,33762,34718,956,not_noise
2c20b7b6-2f86-42a4-a3ed-be42d05d2a20.mp3,34946,35806,860,not_noise
2c20b7b6-2f86-42a4-a3ed-be42d05d2a20.mp3,53218,53950,732,not_noise
2c20b7b6-2f86-42a4-a3ed-be42d05d2a20.mp3,70850,73022,2172,not_noise
2c20b7b6-2f86-42a4-a3ed-be42d05d2a20.mp3,85730,87998,2268,not_noise
2ed38f56-8b03-44b0-8885-028a95c1d3c1 (1).mp3,5090,5598,508,not_noise
2ed38f56-8b03-44b0-8885-028a95c1d3c1 (1).mp3,12162,13022,860,not_noise
2ed38f56-8b03-44b0-8885-028a95c1d3c1 (1).mp3,30946,31966,1020,not_noise
2ed38f56-8b03-44b0-8885-028a95c1d3c1 (1).mp3,48738,49342,604,not_noise
2ed38f56-8b03-44b0-8885-028a95c1d3c1 (1).mp3,64066,64574,508,not_noise
2ed38f56-8b03-44b0-8885-028a95c1d3c1.mp3,5090,5598,508,not_noise
2ed38f56-8b03-44b0-8885-028a95c1d3c1.mp3,12162,13022,860,not_noise
2ed38f56-8b03-44b0-8885-028a95c1d3c1.mp3,30946,31966,1020,not_noise
2ed38f56-8b03-44b0-8885-028a95c1d3c1.mp3,48738,49342,604,not_noise
2ed38f56-8b03-44b0-8885-028a95c1d3c1.mp3,64066,64574,508,not_noise
3193063d-9c9c-4753-87fa-277bed8c83e6.mp3,4994,5406,412,not_noise
3193063d-9c9c-4753-87fa-277bed8c83e6.mp3,14146,14654,508,not_noise
3193063d-9c9c-4753-87fa-277bed8c83e6.mp3,18530,19646,1116,not_noise
3193063d-9c9c-4753-87fa-277bed8c83e6.mp3,23586,23902,316,not_noise
3193063d-9c9c-4753-87fa-277bed8c83e6.mp3,38050,38686,636,not_noise
3193063d-9c9c-4753-87fa-277bed8c83e6.mp3,70914,71646,732,not_noise
3193063d-9c9c-4753-87fa-277bed8c83e6.mp3,88898,89598,700,not_noise
3193063d-9c9c-4753-87fa-277bed8c83e6.mp3,107778,109214,1436,not_noise
3193063d-9c9c-4753-87fa-277bed8c83e6.mp3,126594,127582,988,not_noise
32b6511b-6749-4bce-b5e6-85d2c4d5a96f.mp3,5698,6366,668,not_noise
32b6511b-6749-4bce-b5e6-85d2c4d5a96f.mp3,26434,28734,2300,not_noise
32b6511b-6749-4bce-b5e6-85d2c4d5a96f.mp3,41954,42814,860,not_noise
32b6511b-6749-4bce-b5e6-85d2c4d5a96f.mp3,57314,59966,2652,not_noise
32b6511b-6749-4bce-b5e6-85d2c4d5a96f.mp3,67266,68894,1628,not_noise
32b6511b-6749-4bce-b5e6-85d2c4d5a96f.mp3,68994,71390,2396,not_noise
32b6511b-6749-4bce-b5e6-85d2c4d5a96f.mp3,71490,72958,1468,not_noise
32b6511b-6749-4bce-b5e6-85d2c4d5a96f.mp3,82402,83454,1052,not_noise
32b6511b-6749-4bce-b5e6-85d2c4d5a96f.mp3,92130,92798,668,not_noise
32b6511b-6749-4bce-b5e6-85d2c4d5a96f.mp3,93890,94974,1084,not_noise
32b6511b-6749-4bce-b5e6-85d2c4d5a96f.mp3,108482,109086,604,not_noise
33d9520a-5835-46da-b395-b50c63b2a24e.mp3,3874,4958,1084,not_noise
33d9520a-5835-46da-b395-b50c63b2a24e.mp3,15170,15614,444,noise
33d9520a-5835-46da-b395-b50c63b2a24e.mp3,22018,22910,892,not_noise
33d9520a-5835-46da-b395-b50c63b2a24e.mp3,29762,30718,956,not_noise
33d9520a-5835-46da-b395-b50c63b2a24e.mp3,41698,42558,860,not_noise
33d9520a-5835-46da-b395-b50c63b2a24e.mp3,52770,53566,796,not_noise
33d9520a-5835-46da-b395-b50c63b2a24e.mp3,69634,71070,1436,not_noise
33d9520a-5835-46da-b395-b50c63b2a24e.mp3,88226,89694,1468,not_noise
33d9520a-5835-46da-b395-b50c63b2a24e.mp3,97538,100222,2684,not_noise
33d9520a-5835-46da-b395-b50c63b2a24e.mp3,116162,117438,1276,not_noise
33d9520a-5835-46da-b395-b50c63b2a24e.mp3,145058,146174,1116,not_noise
33e8c4b5-afa9-4053-8d0f-6763d4bfa121.mp3,1378,1918,540,not_noise
33e8c4b5-afa9-4053-8d0f-6763d4bfa121.mp3,4258,5278,1020,not_noise
33e8c4b5-afa9-4053-8d0f-6763d4bfa121.mp3,21666,22654,988,not_noise
33e8c4b5-afa9-4053-8d0f-6763d4bfa121.mp3,22946,27006,4060,not_noise
33e8c4b5-afa9-4053-8d0f-6763d4bfa121.mp3,49058,52190,3132,not_noise
33e8c4b5-afa9-4053-8d0f-6763d4bfa121.mp3,65986,67582,1596,not_noise
33e8c4b5-afa9-4053-8d0f-6763d4bfa121.mp3,85090,86718,1628,not_noise
33e8c4b5-afa9-4053-8d0f-6763d4bfa121.mp3,93570,94430,860,not_noise
33e8c4b5-afa9-4053-8d0f-6763d4bfa121.mp3,94882,97406,2524,not_noise
33e8c4b5-afa9-4053-8d0f-6763d4bfa121.mp3,105986,107166,1180,not_noise
33e8c4b5-afa9-4053-8d0f-6763d4bfa121.mp3,107266,107774,508,not_noise
36526390-2400-4689-b2af-6b480a994379.mp3,4098,5566,1468,not_noise
36526390-2400-4689-b2af-6b480a994379.mp3,6082,6558,476,not_noise
36526390-2400-4689-b2af-6b480a994379.mp3,21378,21918,540,not_noise
36526390-2400-4689-b2af-6b480a994379.mp3,36962,39806,2844,not_noise
36526390-2400-4689-b2af-6b480a994379.mp3,49634,50718,1084,not_noise
36526390-2400-4689-b2af-6b480a994379.mp3,62370,64766,2396,not_noise
36526390-2400-4689-b2af-6b480a994379.mp3,73506,74302,796,not_noise
36526390-2400-4689-b2af-6b480a994379.mp3,74498,75902,1404,not_noise
3a9bb703-cdbb-4381-bcfc-139d0f492deb (2).mp3,3522,5182,1660,not_noise
3a9bb703-cdbb-4381-bcfc-139d0f492deb (2).mp3,6850,7966,1116,noise
3a9bb703-cdbb-4381-bcfc-139d0f492deb (2).mp3,14402,15070,668,not_noise
3a9bb703-cdbb-4381-bcfc-139d0f492deb (2).mp3,17954,18750,796,not_noise
3a9bb703-cdbb-4381-bcfc-139d0f492deb (2).mp3,27746,28542,796,not_noise
3a9bb703-cdbb-4381-bcfc-139d0f492deb (2).mp3,42722,43582,860,not_noise
4513f6e7-52cb-4b70-a085-8f87f2f6de14.mp3,1090,1758,668,not_noise
4513f6e7-52cb-4b70-a085-8f87f2f6de14.mp3,5218,6526,1308,not_noise
4513f6e7-52cb-4b70-a085-8f87f2f6de14.mp3,14946,16030,1084,not_noise
4513f6e7-52cb-4b70-a085-8f87f2f6de14.mp3,24066,24830,764,not_noise
4513f6e7-52cb-4b70-a085-8f87f2f6de14.mp3,40482,41342,860,not_noise
4513f6e7-52cb-4b70-a085-8f87f2f6de14.mp3,45858,46206,348,not_noise
4513f6e7-52cb-4b70-a085-8f87f2f6de14.mp3,51458,52478,1020,not_noise
4513f6e7-52cb-4b70-a085-8f87f2f6de14.mp3,71202,72382,1180,not_noise
4513f6e7-52cb-4b70-a085-8f87f2f6de14.mp3,97730,98142,412,not_noise
4513f6e7-52cb-4b70-a085-8f87f2f6de14.mp3,114754,115070,316,noise
4513f6e7-52cb-4b70-a085-8f87f2f6de14.mp3,120578,121182,604,not_noise
4513f6e7-52cb-4b70-a085-8f87f2f6de14.mp3,131682,132574,892,not_noise
4513f6e7-52cb-4b70-a085-8f87f2f6de14.mp3,144706,145662,956,not_noise
4513f6e7-52cb-4b70-a085-8f87f2f6de14.mp3,168066,169630,1564,not_noise
4513f6e7-52cb-4b70-a085-8f87f2f6de14.mp3,187970,189342,1372,not_noise
4513f6e7-52cb-4b70-a085-8f87f2f6de14.mp3,192738,193342,604,not_noise
47b642d4-ae9b-44c3-9fd6-ea190b9ea62b.mp3,4642,5342,700,not_noise
47b642d4-ae9b-44c3-9fd6-ea190b9ea62b.mp3,12546,13182,636,not_noise
47b642d4-ae9b-44c3-9fd6-ea190b9ea62b.mp3,24482,25054,572,not_noise
47b642d4-ae9b-44c3-9fd6-ea190b9ea62b.mp3,25314,25790,476,not_noise
47b642d4-ae9b-44c3-9fd6-ea190b9ea62b.mp3,32290,32638,348,not_noise
47b642d4-ae9b-44c3-9fd6-ea190b9ea62b.mp3,44482,45246,764,not_noise
47b642d4-ae9b-44c3-9fd6-ea190b9ea62b.mp3,53858,54686,828,not_noise
47b642d4-ae9b-44c3-9fd6-ea190b9ea62b.mp3,75074,76254,1180,not_noise
47b642d4-ae9b-44c3-9fd6-ea190b9ea62b.mp3,77314,77854,540,not_noise
47b642d4-ae9b-44c3-9fd6-ea190b9ea62b.mp3,93570,94366,796,not_noise
47b642d4-ae9b-44c3-9fd6-ea190b9ea62b.mp3,95170,96318,1148,not_noise
47b642d4-ae9b-44c3-9fd6-ea190b9ea62b.mp3,112322,114750,2428,not_noise
47b642d4-ae9b-44c3-9fd6-ea190b9ea62b.mp3,134466,136030,1564,not_noise
47b642d4-ae9b-44c3-9fd6-ea190b9ea62b.mp3,136578,137566,988,not_noise
47b642d4-ae9b-44c3-9fd6-ea190b9ea62b.mp3,150914,151454,540,not_noise
47b642d4-ae9b-44c3-9fd6-ea190b9ea62b.mp3,162786,163294,508,not_noise
47b642d4-ae9b-44c3-9fd6-ea190b9ea62b.mp3,170530,174046,3516,not_noise
4b4589e1-197f-4467-98e3-79e45fe46791.mp3,3586,4254,668,not_noise
4b4589e1-197f-4467-98e3-79e45fe46791.mp3,28898,29470,572,not_noise
4b4589e1-197f-4467-98e3-79e45fe46791.mp3,41314,42398,1084,not_noise
4b4589e1-197f-4467-98e3-79e45fe46791.mp3,53314,54046,732,not_noise
4b4589e1-197f-4467-98e3-79e45fe46791.mp3,66082,66750,668,not_noise
50a14512-7ad6-4b4d-8c68-73038ca9638b.mp3,834,1278,444,noise
50a14512-7ad6-4b4d-8c68-73038ca9638b.mp3,4354,5118,764,not_noise
50a14512-7ad6-4b4d-8c68-73038ca9638b.mp3,8738,9150,412,noise
50a14512-7ad6-4b4d-8c68-73038ca9638b.mp3,20834,25566,4732,not_noise
50a14512-7ad6-4b4d-8c68-73038ca9638b.mp3,39266,43422,4156,not_noise
50a14512-7ad6-4b4d-8c68-73038ca9638b.mp3,58626,59998,1372,not_noise
50a14512-7ad6-4b4d-8c68-73038ca9638b.mp3,60162,63582,3420,not_noise
50a14512-7ad6-4b4d-8c68-73038ca9638b.mp3,71746,72094,348,not_noise
50a14512-7ad6-4b4d-8c68-73038ca9638b.mp3,84898,86046,1148,not_noise
5eceb319-9a43-4dab-afa9-77269982ab7e.mp3,962,1470,508,not_noise
5eceb319-9a43-4dab-afa9-77269982ab7e.mp3,3906,4734,828,not_noise
5eceb319-9a43-4dab-afa9-77269982ab7e.mp3,23266,23646,380,not_noise
5eceb319-9a43-4dab-afa9-77269982ab7e.mp3,35714,36926,1212,not_noise
5eceb319-9a43-4dab-afa9-77269982ab7e.mp3,37378,38334,956,not_noise
5eceb319-9a43-4dab-afa9-77269982ab7e.mp3,48130,48830,700,noise
5eceb319-9a43-4dab-afa9-77269982ab7e.mp3,48994,51262,2268,not_noise
5eceb319-9a43-4dab-afa9-77269982ab7e.mp3,64866,66622,1756,not_noise
5eceb319-9a43-4dab-afa9-77269982ab7e.mp3,76066,76926,860,not_noise
5eceb319-9a43-4dab-afa9-77269982ab7e.mp3,90210,92382,2172,not_noise
5eceb319-9a43-4dab-afa9-77269982ab7e.mp3,109570,110174,604,not_noise
5eceb319-9a43-4dab-afa9-77269982ab7e.mp3,111458,112190,732,not_noise
5eceb319-9a43-4dab-afa9-77269982ab7e.mp3,126946,127646,700,not_noise
5eceb319-9a43-4dab-afa9-77269982ab7e.mp3,139106,139550,444,not_noise
5eceb319-9a43-4dab-afa9-77269982ab7e.mp3,142146,143486,1340,not_noise
5eceb319-9a43-4dab-afa9-77269982ab7e.mp3,157218,158366,1148,not_noise
5eceb319-9a43-4dab-afa9-77269982ab7e.mp3,164546,166750,2204,not_noise
6d269031-ca57-4753-8e02-ad63eca0809f.mp3,1634,2078,444,not_noise
6d269031-ca57-4753-8e02-ad63eca0809f.mp3,3714,4350,636,not_noise
6d269031-ca57-4753-8e02-ad63eca0809f.mp3,9410,9726,316,noise
6d269031-ca57-4753-8e02-ad63eca0809f.mp3,10210,11326,1116,noise
6d269031-ca57-4753-8e02-ad63eca0809f.mp3,11938,12318,380,noise
6d269031-ca57-4753-8e02-ad63eca0809f.mp3,16898,17854,956,not_noise
6d269031-ca57-4753-8e02-ad63eca0809f.mp3,25954,27198,1244,not_noise
6d269031-ca57-4753-8e02-ad63eca0809f.mp3,35714,38142,2428,not_noise
6d269031-ca57-4753-8e02-ad63eca0809f.mp3,52066,54142,2076,not_noise
6d269031-ca57-4753-8e02-ad63eca0809f.mp3,54690,56606,1916,not_noise
6d269031-ca57-4753-8e02-ad63eca0809f.mp3,76482,78142,1660,not_noise
6d269031-ca57-4753-8e02-ad63eca0809f.mp3,87298,88990,1692,not_noise
6d269031-ca57-4753-8e02-ad63eca0809f.mp3,95234,95806,572,not_noise
6d269031-ca57-4753-8e02-ad63eca0809f.mp3,104162,105022,860,not_noise
6d269031-ca57-4753-8e02-ad63eca0809f.mp3,111874,113118,1244,not_noise
6d269031-ca57-4753-8e02-ad63eca0809f.mp3,120482,121214,732,not_noise
6d269031-ca57-4753-8e02-ad63eca0809f.mp3,128962,130334,1372,not_noise
6d269031-ca57-4753-8e02-ad63eca0809f.mp3,137378,139230,1852,not_noise
6d269031-ca57-4753-8e02-ad63eca0809f.mp3,146722,148126,1404,not_noise
6d269031-ca57-4753-8e02-ad63eca0809f.mp3,148354,150590,2236,not_noise
6d269031-ca57-4753-8e02-ad63eca0809f.mp3,157730,158494,764,not_noise
6d269031-ca57-4753-8e02-ad63eca0809f.mp3,159554,160478,924,not_noise
6da87a5f-14ed-498a-8754-9343a34d040f.mp3,1314,1726,412,not_noise
6da87a5f-14ed-498a-8754-9343a34d040f.mp3,3618,5758,2140,not_noise
6da87a5f-14ed-498a-8754-9343a34d040f.mp3,11778,12094,316,not_noise
6da87a5f-14ed-498a-8754-9343a34d040f.mp3,17666,18270,604,not_noise
6da87a5f-14ed-498a-8754-9343a34d040f.mp3,27778,28670,892,not_noise
6da87a5f-14ed-498a-8754-9343a34d040f.mp3,48418,48734,316,not_noise
6da87a5f-14ed-498a-8754-9343a34d040f.mp3,58338,58846,508,not_noise
6da87a5f-14ed-498a-8754-9343a34d040f.mp3,61058,61374,316,noise
6da87a5f-14ed-498a-8754-9343a34d040f.mp3,67842,68478,636,not_noise
6dc1573e-4b13-40a1-be60-64205cfc528c.mp3,2466,3966,1500,noise
6dc1573e-4b13-40a1-be60-64205cfc528c.mp3,4514,5342,828,not_noise
6dc1573e-4b13-40a1-be60-64205cfc528c.mp3,18562,18942,380,not_noise
6dc1573e-4b13-40a1-be60-64205cfc528c.mp3,20162,23166,3004,not_noise
6dc1573e-4b13-40a1-be60-64205cfc528c.mp3,26402,26782,380,noise
6dc1573e-4b13-40a1-be60-64205cfc528c.mp3,40418,42686,2268,not_noise
6dc1573e-4b13-40a1-be60-64205cfc528c.mp3,120098,120542,444,not_noise
6dc1573e-4b13-40a1-be60-64205cfc528c.mp3,124802,126366,1564,not_noise
6dc1573e-4b13-40a1-be60-64205cfc528c.mp3,133666,134590,924,not_noise
6dc1573e-4b13-40a1-be60-64205cfc528c.mp3,158626,159838,1212,not_noise
6dc1573e-4b13-40a1-be60-64205cfc528c.mp3,195970,199134,3164,not_noise
6fa734ee-369c-4217-902b-e3621b09d087.mp3,3906,4286,380,not_noise
6fa734ee-369c-4217-902b-e3621b09d087.mp3,19906,20702,796,not_noise
6fa734ee-369c-4217-902b-e3621b09d087.mp3,34306,35134,828,not_noise
